Source, Target
31479090,3081659314
31479090,3065967867
31479090,3056142064
31479090,3068811118
919827265,191321153
494389483,72198806
35318910,54885400
35318910,25073877
18400590,18103148
18400590,409486555
193759482,216776631
24891727,3288074557
24891727,1339835893
187547165,1339835893
4053595324,2261991589
533538881,25073877
24408224,18906561
13128772,727165666789302272
1602235314,25668422
1598648923,813286
1598648923,939091
55749675,578694831
55150862,14213265
1556786912,17469289
24897739,15662282
24897739,2573474293
61360140,18957524
61360140,28659242
61360140,1633118034
2569593706,110445334
15552407,2776904803
2968843404,54688421
44890357,91632088
44890357,23033794
44890357,143058193
17945843,735601340152418305
17945843,1339835893
16440110,114332930
2350966291,1339835893
4280524588,18983793
2316580195,172858784
161892519,1128218821
285969061,409486555
334069080,1531521632
156147405,759251
1353377700,82988167
1353377700,110445334
1353377700,1536791610
17494517,25073877
982767486,4207961
982767486,205864193
982767486,49698134
22673951,216776631
22673951,496559962
22673951,60919240
22673951,1339835893
22673951,14377605
1734277734,787373558
203650771,741857481966526464
203650771,733859384963432448
203650771,108465379
1212120468,72198806
4850864426,8370082
27675796,759251
985474284,16031927
985474284,1957304047
985474284,28785486
985474284,262691862
985474284,1536791610
985474284,1339835893
1611294156,2510416296
2561716338,15723290
185540455,8370082
328189683,29442313
328189683,409486555
328189683,7334402
328189683,30364057
93288759,1339835893
281179856,325830217
91323779,1128218821
725195412,1128218821
26089094,1339835893
26089094,1536791610
38218247,1339835893
38218247,216776631
334971301,50325797
44242055,21111883
2610081984,270569774
34228182,8370082
21375116,1536791610
3550890192,393190233
24408224,274634986
104631905,939091
234876864,188793260
21827834,71294756
21827834,759251
38232102,19103481
748423339,1281405877
280664117,1339835893
25685281,1339835893
2200651227,1339835893
324228541,618300542
23135069,2968451607
23135069,742404731167854593
18651025,582897918
22690358,1339835893
49748441,90484508
263141718,52791522
16227643,1128218821
21264087,15012486
21264087,115979444
8753672,1339835893
8753672,813286
8753672,14335435
23345560,25073877
23345560,20733972
17008555,1536791610
93288759,1339835893
93288759,16789970
22714413,26650974
4822297333,25073877
4822297333,43117961
4822297333,23359769
218567398,19546942
3025877829,287391953
3025877829,813286
3025877829,1339835893
21122578,150078976
80590032,1339835893
11395432,48293556
155933135,15808765
155933135,1093090866
155933135,357606935
155933135,216776631
2913070518,30364057
4900058284,15911362
4900058284,76027332
4900058284,19001298
21430553,14221917
20178255,12133382
328327745,1636113672
118183574,1367531
37209193,1330457336
37209193,1339835893
711321573517557761,1339835893
2400736014,1339835893
248631816,104589290
24191104,115979444
24191104,1339835893
369874101,325830217
22059420,2980268254
4240994892,8370082
22733645,123963499
22733645,33257896
185637973,1339835893
432067405,1281405877
14925545,1339835893
85320876,172858784
17551900,16129920
17551900,77314692
17551900,216776631
20117790,1339835893
218153940,582897918
322682659,205864193
322682659,30043495
322682659,2836421
322682659,759251
76431468,813286
76431468,1339835893
11867432,622375707
11867432,20852175
456330396,11347122
425334503,11134252
425334503,25073877
425334503,1339835893
38349450,30364057
97452920,383732067
97452920,702147673651027968
97452920,17629860
97452920,75069067
2588663610,14377605
201931950,16201775
602255028,47650331
16191064,17379685
40980679,1339835893
29397621,376874694
425334503,759251
426850696,15675138
494389483,171598736
494389483,1339835893
102229584,14377605
179376478,14377605
405056292,227837742
405056292,131497030
38057302,500436115
38057302,14377605
56107664,111216929
56107664,241010611
22501143,44177383
78389302,2836421
34491026,25073877
43805164,759251
43805164,15224867
23498393,44177383
53754143,16589206
28054634,1330457336
330636420,3672584544
330636420,41634520
33724540,409486555
24487231,1093090866
247078573,1367531
247078573,15901113
85454002,885535548
4007248274,1339835893
4007248274,85414958
34744730,2467791
81973893,15808765
81973893,618300542
24408224,1093090866
1375629385,4236806414
1375629385,587782307
35831215,216776631
35831215,25073877
16227643,348089426
346242144,759251
266785599,1339835893
26903885,14377605
26903885,1339835893
75825948,3056746427
233646105,14066645
4445498741,342894187
4445498741,3458314408
117906998,18812301
117906998,2496529670
117906998,1339835893
473190136,17801805
473190136,22647246
749975564,241201438
749975564,16051471
749975564,759251
1390461475,4851993613
1390461475,2836421
1390461475,25073877
1428806826,104701452
349847741,82939583
349847741,431765325
391139613,15808765
391139613,409486555
391139613,216776631
391139613,1339835893
345548735,308275434
152142811,1339835893
757206973737758720,240478588
260733391,21447363
260733391,1339835893
4148180474,171598736
415215924,14662354
4828014744,2650003410
302990159,1093090866
96070428,115979444
159371602,216776631
159371602,1339835893
637096093,1339835893
756285096135684096,8370082
756285096135684096,1339835893
373011329,409486555
373011329,14962779
3306315227,153486399
348529712,84183248
348529712,14377605
111673213,48144950
111673213,19471123
18356924,25073877
254287052,23918872
254287052,23006794
389546586,389546586
389546586,37820650
400893987,400893987
2688339846,17174309
4765892120,131948686
16179082,1093090866
16179082,25073877
549579841,16789970
22106552,217284148
22106552,25073877
4828014744,2650003410
286618879,25073877
602926331,29442313
602926331,1093090866
602926331,759251
20739270,1428454152
248267012,95074104
1317325988,171968009
2873589787,26900055
2873589787,729120041795395584
23101484,1339835893
224058770,1339835893
38218247,215207998
38218247,1536791610
38218247,1339835893
225675888,409486555
225675888,1093090866
286618879,39349894
709196385594126336,1339835893
1071934039,759251
1941377659,8370082
574030924,1339835893
574030924,17995040
381292975,227837742
381292975,25073877
21532452,1339835893
262835790,83332814
329162144,3224639373
329162144,3224639205
329162144,73491087
329162144,2230419542
17542337,1339835893
885548557,1339835893
44444384,49698134
501010196,8370082
10437802,25073877
3152139296,25073877
1317538076,20713061
1317538076,1536791610
1317538076,1339835893
242821132,813311743
242821132,115979444
106956692,16116288
147248694,1367531
147248694,15513604
147248694,25073877
22794926,25073877
703109621662101504,2836421
65433130,15808765
2333765200,22677427
503794853,800748296
97273575,3402148103
1416714433,14377605
1416714433,1367531
806851380,1339835893
3152525286,23022687
3152525286,25073877
25310685,216776631
25310685,14377605
18050268,216776631
14808307,813286
381413690,2832946873
381413690,1893836046
381413690,1083448909
203724217,48459553
86221977,1093090866
2786024854,813286
2786024854,1339835893
2786024854,216776631
710280307195387906,1367531
334750944,78693749
37209193,1339835893
10723382,43909715
740994680981204992,216776631
23120066,1536791610
3318099876,14377605
33333116,939091
222858702,2836421
32946410,139162440
2761645511,1339835893
27785839,71597660
27785839,2836421
31434130,1367531
3428957873,754337478
91854016,14377605
195568772,24840770
20863676,59869729
4470633014,711188856943411200
582140844,18294521
325303168,14377605
27657060,1339835893
286618879,592833568
254793266,730415229717381120
16508658,2496683089
19486877,46260680
19486877,273774135
180477890,72198806
78357820,28097432
78357820,1339835893
219039547,1339835893
202951147,14505245
286618879,267021306
286618879,27658830
286618879,9567972
286618879,759251
286618879,42864649
286618879,753647772948127744
286618879,170861207
754251967,939091
100311511,582897918
358195737,108471631
358195737,409486555
30455686,15675138
2543498190,1339835893
2830593685,993600836
2324691619,2903173173
2427447670,66681675
18363392,25073877
18618065,30815935
329162144,3224730472
329162144,73491087
329162144,2230419542
329162144,2573474293
22255182,2836421
2822697760,182217410
45480752,168674628
45480752,22677427
45480752,807095
45480752,14377605
45480752,702147673651027968
315847926,25073877
17622211,759251
39869941,29201047
2208756153,25073877
617771371,813286
876043026,1339835893
72464499,25073877
62423890,45399148
522705890,2207820906
2913070518,29442313
2913070518,701081673681637376
231302857,559788848
833932668,1281405877
24891727,1339835893
122281577,208694501
14778794,582897918
38748615,26637429
38748615,164412502
152142811,1339835893
187059363,19416225
187059363,12612432
16874570,431765325
709889478,96522143
709889478,759251
709889478,9411482
709889478,51241574
445839561,14377605
445839561,924293742
72464499,25073877
35278742,759251
35278742,1536791610
582140844,1242139094
703095412652011521,324198619
17338914,1339835893
361998042,17454769
361998042,41634520
748350049055186944,25073877
555707454,19682187
555707454,403494577
345727164,13524182
45874278,15391102
447277208,1536791610
187059363,18956073
187059363,55381358
856152895,7334402
5885472,15675138
5885472,25073877
81821096,580312540
4894936756,4236806414
1138825501,371997600
1496530303,807095
315847926,25073877
780643213,1536791610
415378018,15923226
415378018,1339835893
635011613,14377605
48116270,1339835893
40766883,759251
40766883,14511951
40766883,2347049341
40766883,1630896181
487595501,1339835893
487595501,25073877
137798686,813286
27657060,192066576
24516301,172858784
15772733,21316253
15772733,280664117
705158634058162177,29442313
705158634058162177,216776631
56107664,11134252
21236873,79923701
21236873,2863488598
21236873,1339835893
2684746102,109328493
345548735,19394188
303930546,1339835893
1549205185,1339835893
1556786912,280664117
405056292,71294756
405056292,759251
405056292,14511951
27935677,742980338
15723459,71294756
15723459,23642213
835796780,247560825
105724783,914567454
554648693,1093090866
3037562837,939091
242597627,2836421
242597627,13850422
242597627,44134773
764372425,51259550
764372425,759251
764372425,20068679
369553654,1339835893
70477603,443158945
195392935,450941680
23521607,759251
28618917,282695161
28618917,196168350
86155781,813286
3249900127,31532083
23341160,324198619
23341160,111216929
23341160,14815420
335731296,81480697
335731296,1339835893
562587521,939091
562587521,247560825
562587521,59869729
16072817,417836497
16072817,14529929
4052337438,2978053367
4052337438,4236806414
25629193,247560825
120175556,44177383
15772733,231510077
38218247,238259855
38218247,49733381
38218247,1536791610
43799329,197594920
2400736014,1339835893
535079024,14377605
156509865,226263057
23648532,1093090866
41878176,29442313
41878176,1339835893
22421045,1023096199
40724413,1339835893
35598095,813286
365514798,1339835893
18524740,1536791610
3950174721,4838243939
3950174721,4786763677
3950174721,3824278154
3950174721,3050363055
188303358,8370082
188303358,37209193
188303358,110924703
45573874,1339835893
31352444,1339835893
835786237,783214
159970206,125688706
159970206,325830217
16227643,1339835893
38218247,148529707
142733579,362194251
221968660,1536791610
57055750,1339835893
132009680,30354991
14587949,153149305
59135904,1093090866
59135904,1536791610
14778794,72198806
31479090,26585095
17442710,28773799
1496727253,48418660
1496727253,250295256
1496727253,1536791610
1496727253,25073877
41525700,42389136
166442500,178184107
166442500,306270525
54382606,1339835893
54382606,813286
1659234637,29442313
450248587,25589776
450248587,618300542
4297750456,228747444
2239804699,939091
2340470575,25073877
2825828819,1339835893
11867432,1339835893
1483440432,94154596
592248840,216776631
592248840,1339835893
250841154,1339835893
22864491,8370082
111937450,19418459
16191064,14815420
16191064,216776631
16191064,17379685
64713617,759251
64713617,71294756
64713617,16051471
64713617,1339835893
703159573411028992,708098284473204736
214304282,216776631
4417558281,1339835893
171156961,18753325
171156961,16051471
740994680981204992,18131961
740994680981204992,1339835893
46970523,217284148
46970523,18131961
2269542713,29442313
3381043833,11134252
3381043833,25073877
44150068,14377605
882517663,17503749
882517663,15976697
32895694,1339835893
113466949,216776631
196297605,4917092018
3120746127,369473630
69371924,21447363
69371924,3179433720
43643203,4207961
43643203,153486399
43643203,15304100
39314716,15764644
185540455,8370082
185540455,368472546
185540455,33530012
31139886,1339835893
131863936,115979444
713984912,16041234
713984912,759251
751165658210115585,1536791610
2880026929,172858784
2880026929,1536791610
33439410,1339835893
1921895252,28221296
809243660,20809475
809243660,25073877
23978264,1917731
1147725487,266894776
18217117,783214
18217117,2425151
18217117,376502929
22081845,1339835893
22081845,14335435
22081845,529648439
1869598704,1339835893
1869598704,1536791610
1869598704,1093090866
1869598704,325830217
1869598704,15808765
1869598704,1330457336
7860992,7860902
58365074,1339835893
4900058284,19001298
4900058284,14377605
3150445194,14377605
444294869,22671650
444294869,23541684
444294869,15256841
444294869,619590950
444294869,21803333
444294869,17322632
32917879,12501012
212647359,25073877
38437084,25073877
423135707,705423560089563137
1697174628,14304170
462351266,1281405877
269588633,720293443260456960
340334588,20196258
16043205,18956073
3312445103,9589252
85783442,28602948
23539586,1339835893
2739237855,18510860
191648839,14377605
191648839,216776631
20215465,325830217
20215465,939091
471357423,1339835893
471357423,72717049
471357423,3065753301
17025489,22322730
17025489,12501012
2359754810,1339835893
38218247,702147673651027968
38218247,813286
38218247,1536791610
26176074,9890492
1186808365,53979469
1186808365,111216929
277715788,546820570
277715788,1613335321
277715788,3015770920
2694153278,1093090866
756568786145202176,2802631418
756568786145202176,14859642
631569455,1339835893
631569455,172858784
68369722,25073877
68369722,1339835893
1851783186,15824288
1242139094,20606623
21496651,15808765
27657060,247560825
31352444,12
31352444,1821
82415505,813286
82415505,1339835893
245517813,1339835893
245517813,1536791610
432147992,243236682
71120645,79923701
71120645,1339835893
18903953,33221250
18903953,31464977
10878852,66799896
28708181,43385043
2293083691,5392522
741307555,1339835893
22504423,409486555
22504423,139823781
22504423,4785031154
183752756,1339835893
294939300,1339835893
621940763,466864852
621940763,1339835893
501419992,1339835893
501419992,32780218
22046451,813286
22046451,939091
22046451,172858784
345461364,14377605
345461364,759251
345461364,2836421
94158678,813286
2859345856,14676022
125677319,172858784
125677319,92079350
125677319,2836421
137832626,14377605
752506466750328833,748541634778783744
2189563902,71294756
2189563902,769641584
720054910184787968,25073877
3258973388,19674958
3258973388,26675221
3258973388,26598560
749699492,752566542689263616
749699492,2695663285
726252573095649280,993800743
4764967337,236487888
4764967337,750371568895885312
4764967337,19771248
353736794,19502995
20217981,1343400990
20217981,16060443
20217981,41514883
580900211,94215989
580900211,851147851
580900211,16008484
743577560206872577,110827653
743577560206872577,20196258
743577560206872577,53297035
1112314260,25073877
1112314260,116567294
1195389990,2836421
1143203166,111216929
57685967,25073877
57685967,759251
57685967,254117355
60489918,1093090866
1005169555,14377605
1005169555,25073877
2342385599,582897918
525658733,1367531
525658733,1339835893
525658733,25073877
168506048,1339835893
168506048,216776631
502478043,28204769
554714722,1536791610
64713617,216776631
64713617,1339835893
622239861,15808765
622239861,1093090866
545349181,25073877
545349181,20733972
212413872,949934436
32366338,25073877
415378018,783214
62911461,370681787
633070790,409486555
23199122,1339835893
144190147,19834403
144190147,16370091
769208504,42657110
769208504,14529929
4091750933,3813704779
33278902,71294756
33278902,1339835893
33278902,1129459446
297352182,12912542
50129007,14211946
2695826938,1339835893
769208504,42657110
769208504,14529929
745674932542025729,25073877
145250003,409486555
145250003,759251
145250003,33884545
145250003,15727981
1147725487,115979444
1613460655,1339835893
153582332,1339835893
104852013,2474583937
32922642,355906128
2752602264,759251
16708990,172858784
50230100,2836421
50230100,759251
50230100,28785486
50230100,15012486
50230100,26585095
3681589576,531561605
200517222,25073877
200517222,108471631
15877361,98576802
737525929,7334402
231950682,25073877
62423890,39245720
46970523,109328493
15639997,1339835893
30010115,813286
122725481,757303975
1131776323,115979444
73048382,25073877
4029379994,216776631
4029379994,111216929
15727697,107820427
15727697,755024857373474816
320244699,1339835893
3835006695,98992586
3835006695,25694156
108736568,409486555
17888713,970207298
707813850,1536791610
707813850,813286
707813850,1339835893
17245005,2836421
45068931,3311908124
15723459,756597452929544192
16696776,813286
16696776,7212562
137363410,8370082
1066546788,8370082
1066546788,21156659
1066546788,234903621
101795547,25073877
225531868,3684058334
83649961,30364057
72160645,25073877
1369285800,20776147
1369285800,11134252
1369285800,8370082
33691779,1339835893
86537404,19793142
549579841,44177383
1129784586,2305888410
1129784586,2814371731
13352392,60919240
26333742,1536791610
65651563,9300262
65651563,17629860
16504074,16589206
16504074,59603406
16504074,25073877
63626211,30364057
38766918,358545917
2356403293,2356403293
2356403293,3407215721
468978194,357606935
14547447,43638469
43566423,17293897
14728612,15755669
828926719,18850232
838784102,23006794
4351798453,759251
4351798453,13850422
4351798453,14529929
17166963,25073877
17166963,109328493
151725218,25073877
2272162908,1339835893
2689317464,2328772055
2517968510,409486555
405056292,34310801
713893293743071232,11134252
34774807,17111441
31908323,582897918
174090522,524012542
174090522,51892043
14179819,27626005
19657234,43638469
11421782,970207298
47429474,357606935
1246338852,16129920
756537130470502402,759251
3065314365,60919240
32922642,22203756
32922642,410249471
16439877,757303975
16439877,31080039
16439877,531561605
16439877,2425151
252220513,2836421
22673951,1339835893
15295595,1536791610
109997892,1536791610
109997892,813286
737981858676396033,39887890
1066827974,14377605
1066827974,216776631
1066827974,1339835893
200621331,1339835893
120342217,1339835893
181629142,25073877
2909458598,216776631
41878176,1339835893
41878176,29442313
4240994892,8370082
233524678,1339835893
828926719,18850232
828926719,1339835893
14118793,2563922167
100729670,1536791610
96648433,2467791
91653708,15898362
105039186,3669098475
25867588,25073877
25867588,205644304
25867588,347627434
25867588,39344374
25867588,196168350
25867588,118845216
927386262,757303975
58354275,97474887
58354275,291789016
39171348,29450962
14925545,216776631
14925545,111216929
534240647,814331324
534240647,44177383
1194957349,735103080
1194957349,722793491059769344
1194957349,715497711118757888
1194957349,18767699
1194957349,13850422
1066827974,21829541
1066827974,25073877
20694505,357606935
985507718,2217181338
985507718,14377605
985507718,8370082
985507718,25073877
985507718,22203756
36930035,216776631
2933676232,783214
66876923,111216929
1364864402,58520492
370513594,291488222
110246639,172858784
144907880,1475261971
144907880,717515894692380672
144907880,19568591
24624967,1536791610
2869008225,1339835893
2869008225,924293742
2869008225,21780652
286618879,4846007738
286618879,81290051
21836962,14377605
1430703170,8370082
759319046,261909716
261068895,115979444
18520510,1339835893
189942678,2836941830
189942678,172491865
189942678,16434558
189942678,14327933
189942678,14854961
189942678,97739866
189942678,130543023
19681206,227837742
19681206,759251
21230062,16589206
2350966291,1339835893
2314888736,1093090866
360187349,361191826
360187349,1023096199
15419685,60919240
15419685,115979444
2457624240,241201438
2457624240,1339835893
20371485,15438913
15511055,731661969330188288
15511055,14529929
15511055,1339835893
22816540,29450962
17090188,115979444
17090188,23022687
353457568,402162044
353457568,50325797
353457568,11856892
189942678,172491865
189942678,131877198
189942678,2836941830
22037264,742980338
22037264,16927345
914800746,970207298
914800746,25073877
20702013,30313925
4498209202,542962969
1463105040,2329498706
36896509,1339835893
36896509,1093090866
33677721,403086984
185540455,8370082
185540455,272762210
185540455,33530012
21826781,29450962
48084788,13850422
545370562,1339835893
545370562,409486555
323488032,1536791610
555463723,8370082
51900665,14377605
708661555798392832,234952938
708661555798392832,1339835893
120135286,1536791610
120135286,702147673651027968
120135286,1339835893
3019533567,14377605
21624893,409486555
725905658197860352,50325797
2360006227,1093090866
15940356,1339835893
1461419197,25073877
29337176,409486555
74841347,76694973
74841347,708058579
74841347,80793585
1556786912,457984599
53158947,25073877
8162322,757303975
8162322,2425151
29283,29450962
168506048,216776631
969014287,14377605
1318391,18464266
231830023,813286
231830023,409486555
15991349,111216929
574947814,813286
318082689,35355935
318082689,75136876
25508522,115979444
25508522,1339835893
25508522,29442313
25508522,3271428955
25508522,3193944696
162262266,23970102
435446879,216776631
21264087,942156122
21264087,182887166
90343284,28785486
35921248,970207298
248451242,14150555
307861034,970207298
1194711452,25073877
1194711452,1367531
1194711452,41634520
25739434,970207298
578694831,132278386
1148665218,17902389
1148665218,885116856
1148665218,2425151
249783601,813286
25736902,182666242
543998293,1536791610
543998293,1093090866
3950174721,25073877
3950174721,4838243939
3950174721,4786763677
16177975,115979444
545203971,2878662819
52557061,1339835893
297445851,7334402
289812833,1339835893
33941507,216776631
33941507,409486555
33941507,357606935
2245506226,26775504
2245506226,216776631
2245506226,1339835893
15139026,48120914
15139026,3033441051
15139026,1339835893
18924339,2467791
18924339,16664681
18924339,2836421
18924339,807095
18924339,14377605
25714160,16026911
916702002,3303519858
152777701,1392951560
152777701,2949051936
152777701,1339835893
152777701,115979444
152777701,25073877
794020063,2902031256
584897918,169203819
584897918,1367531
24408224,18294521
100979463,60919240
3535302976,2966564518
735907156646449152,111216929
304643819,216776631
106624432,15808765
116910925,2990891538
116910925,1339835893
244655353,1339835893
231584373,1367531
231584373,172858784
160968163,24258355
349847741,98992586
233690512,14377605
233690512,115979444
3433573822,177584156
3433573822,1849839132
44437412,2990789335
21826781,2467791
21826781,1093090866
2575912364,87403396
543066710,108471631
543066710,1093090866
21729713,331803536
2988862155,855292801
151203700,970207298
67532267,582897918
774881743,25073877
333473465,50325797
272537171,15808765
272537171,1093090866
132009680,25535595
132009680,9589252
2555397734,2499411801
2555397734,271725689
21495118,7334402
755627188255424513,14377605
331377950,1591400760
331377950,168531961
42579675,25073877
15121219,66806485
1346764554,153486399
260754244,1093090866
260754244,25073877
463442831,16019697
1253935586,25073877
4328211374,187060575
24191104,60919240
24191104,216776631
1466312012,74349953
2433233743,1339835893
2433233743,16051471
2433233743,13850422
350047207,2836421
350047207,19697415
350047207,205864193
70831365,1339835893
70831365,172858784
3379551160,1093090866
1066913666,2867645795
101012075,1339835893
249929846,15164565
2803590774,1339835893
2803590774,1330457336
17714854,131497030
22816540,18215973
22816540,813286
17123611,172858784
14327933,16434558
14327933,172491865
14327933,14854961
14327933,2836941830
322587551,970207298
322587551,744912907515854848
851889284,25073877
32058824,216776631
14382523,14046504
40114226,172858784
4104745031,3813704779
185592069,25073877
21932745,25073877
21932745,19394188
514873213,25073877
514873213,759251
514873213,2836421
45637919,759251
45637919,13850422
45637919,428333
45637919,2836421
45637919,16129920
45637919,620571475
45637919,39344374
45637919,1367531
45637919,15513604
220580222,329525509
220580222,1093090866
3138355153,29307032
18220818,32240331
247956167,47734084
247956167,216776631
20650400,216776631
730162219749675009,474930852
557322775,312800783
557322775,46681100
18534262,17452154
4193761037,357606935
47429474,357606935
63626211,28602948
3249883020,722793491059769344
3249883020,15900384
32274369,244655353
32274369,25073877
1164530022,60919240
1164530022,115979444
1164530022,1339835893
29101567,2249732509
29101567,46327582
4104745031,3813704779
248866007,27882000
23257800,1367531
29268365,27187343
139177010,357606935
291839197,18812572
291839197,1339835893
291839197,172858784
1267910041,14377605
1267910041,115979444
245420030,216776631
245420030,1339835893
17930061,1446598202
17930061,1339835893
17930061,737981858676396033
17930061,2573474293
1873929764,14377605
2936788567,2836421
740994680981204992,1339835893
740994680981204992,216776631
588166301,115979444
597155458,1339835893
597155458,14377605
597155458,11134252
189541555,2836421
1355699240,15808765
22059420,1093090866
22059420,25073877
3145264656,15358759
3145264656,323396259
165129966,29442313
463442831,16019697
101786607,2434051392
21434408,47233194
225959127,115979444
104906041,469717008
104906041,28652194
62594641,25073877
62594641,970207298
35921248,970207298
39316068,1536791610
39316068,1093090866
23375172,23839068
23375172,23375172
4091750933,3813704779
381370892,25073877
381370892,18916432
21827834,216776631
4764967337,162301746
4764967337,1325848574
4764967337,50325797
4230700633,14181239
4485030154,349803020
143598061,357606935
86600572,17365337
2302145018,16031927
2302145018,173925279
2302145018,17394696
2302145018,1367531
1941377659,8370082
544411686,50325797
627024643,1536791610
57379266,31504542
1655603444,29442313
1655603444,970207298
1655603444,2167097881
1655603444,1093090866
388032098,216776631
35980783,30364057
2959488603,25073877
64713617,216776631
475294870,25073877
475294870,16589206
454539164,16000856
17555594,1536791610
17555594,325830217
18924339,2835276183
1665180715,1339835893
1665180715,25073877
260440009,18018355
260440009,216776631
239568324,397545273
2367863310,111216929
713089318768746497,14377605
260586710,212000263
260586710,90753301
1379275460,153486399
480900509,1586804930
390426606,4173811888
97273575,25337798
35127119,60919240
2841958444,44177383
1507255514,25073877
15790595,970207298
1613460655,3151825386
1613460655,1339835893
1613460655,25073877
1613460655,17469289
1129784586,1633144345
1129784586,515702270
2913070518,1339835893
2913070518,1140648348
146967921,783214
859116272,17579312
859116272,312684302
315869655,168313934
315869655,298862867
315869655,46428427
74614688,1339835893
73454456,1339835893
239607253,783214
3411284393,21267048
23707857,357606935
1052830682,1311656317
2228824764,33542348
1328399958,25073877
4432922129,1536791610
51550768,759251
51550768,40293464
68739089,56413858
1911753756,34362629
1911753756,8370082
1911753756,24205786
1911753756,2423808235
185540455,8370082
185540455,33530012
122732687,1536791610
1366247882,1339835893
1366247882,8370082
455585786,970207298
455585786,409486555
455585786,15808765
17826587,1536791610
543666832,14377605
543666832,25073877
16338795,783214
16338795,2425151
2260808708,1093090866
26940464,57239577
15422260,63262233
179721454,1339835893
22364936,357606935
170899638,255645890
170899638,909448512
170899638,620571475
170899638,41634520
76876616,759251
3252283033,1536791610
3120746127,1339835893
3120746127,21461944
3120746127,813286
514708269,16589206
781491312,30364057
20100423,24840770
48080864,140519774
4240994892,759251
24968017,7334402
595250319,839915725
331152713,361321755
331152713,463053212
331152713,1043158472
28579799,722793491059769344
28579799,25073877
582140844,1242139094
1205752405,1339835893
23737582,40100270
23737582,238095744
23737582,802939002
18315727,445691688
3261754158,8370082
37643374,2836421
228550101,45932530
26324500,29442313
26324500,216776631
212647359,970207298
129624345,1536791610
129624345,1093090866
368854839,1339835893
1953051661,1339835893
23375172,607721548
3217287141,17388709
1613460655,370729020
1613460655,1339835893
2811791637,2873820041
185540455,8370082
185540455,1339835893
185540455,33530012
598921291,44177383
3379428873,14377605
83647633,30364057
15649290,1339835893
61674947,409486555
17245005,1339835893
59781478,783214
28848523,25073877
2920006195,1367531
2920006195,15198507
2920006195,25073877
408208049,1339835893
408208049,172858784
408208049,357606935
3122720672,14377605
26118995,8370082
38718713,31239408
1879748407,455288410
1879748407,19697415
1879748407,813286
1879748407,1536791610
1879748407,1093090866
107534198,2836421
107534198,16129920
107534198,48802204
107534198,759251
14354687,3405912172
14354687,14335435
14354687,172858784
287486941,396688502
2809430335,41634520
2809430335,25073877
2809430335,18771370
39194463,1093090866
39194463,1339835893
15911565,939091
15911565,172858784
15911565,89587925
25995468,1093090866
552318570,1330457336
1492998685,3353604197
477935331,3174897926
477935331,1726835389
373007660,759251
373007660,8370082
373007660,1339835893
20702013,30313925
62594641,21982720
62594641,43581352
1430703170,14377605
463442831,16019697
43632700,2848353061
36243046,813286
3669231501,2680373133
3669231501,902200087
221579212,17565514
53158947,813286
53158947,1536791610
98277565,15808765
15739979,1536791610
48029347,104427569
48029347,17372204
18336100,1339835893
22520624,409486555
46763236,216776631
46763236,29442313
144534573,1093090866
2686551428,1536791610
426910334,29450962
21811446,14377605
122396513,153486399
14700227,1339835893
14700227,1536791610
561635737,1339835893
561635737,216776631
24038979,250831586
253712394,1330457336
286524241,357606935
22005672,1330457336
710219986,48088063
105724783,131497030
14463995,970207298
66042578,21854543
57402193,15893116
2610713250,3075856310
17184438,188767043
1616421,14437914
2961595113,14377605
2961595113,95713333
2961595113,111216929
487220087,1339835893
4351798453,25073877
4351798453,932196612
4351798453,16589206
4607392820,2291328350
4607392820,114562365
18855918,2836421
487119609,115979444
487119609,216776631
498285459,73491087
43643203,86958943
214832388,1536791610
2921648777,30364057
116350889,132278386
116350889,1339835893
449297593,15723290
944920585,15553222
944920585,15429316
73137862,91279573
73137862,62166832
73137862,25073877
67336027,25073877
380023826,496559962
109901017,3739987096
18033739,217183011
3220976756,135060958
13212912,813286
13212912,1339835893
65543546,38782726
28878387,155795253
28878387,251287921
329433192,757303975
102473290,220530061
102473290,1536791610
14176617,783214
993704300,9130642
993704300,261399758
993704300,29442313
4083661239,26306289
185540455,8370082
185540455,1093090866
3407887960,757303975
97966602,18805644
97966602,216776631
698209482627817472,14529929
14248933,26485703
17645232,1093090866
407217936,15702236
407217936,14787713
199669887,1536791610
199669887,1339835893
263774589,111216929
307991956,523299705
115681686,4073760382
69507440,2853461537
21695166,1339835893
2603613942,11134252
3964798105,1339835893
15396752,357606935
1090537537,3677742792
1090537537,25073877
1090537537,3676611552
375046718,1093090866
17044292,21447363
620584020,30364057
262948804,1093090866
3092455390,1339835893
52775929,2978053367
755439046227210241,26637348
755439046227210241,1064206014
36373890,29450962
1954810116,110899711
1954810116,263879706
15998041,607721548
18220818,4503598824
18220818,14185317
18220818,25073877
29840393,60919240
328756439,25073877
38218247,126629610
38218247,813286
38218247,1536791610
293614888,409486555
1066827974,14377605
1066827974,216776631
15000238,838667736
15000238,21692297
2230574678,216776631
1673909227,8370082
1673909227,1339835893
629748481,2775723830
629748481,1966921812
629748481,25310399
629748481,110899711
629748481,20961223
629748481,868856461
629748481,115267792
2890980888,17561562
2890980888,347627434
203786025,232193350
937531525,2284183711
23648532,29450962
70291224,1330457336
1410601014,13850422
37366887,16581604
281657795,330464429
5716162,57039392
115681686,262775854
48459797,25300308
36107564,813286
2896734580,23879728
2896734580,312755256
405056292,9567972
405056292,14511951
4836472854,889782756
4836472854,4618719253
